country,date,cases
Marshall Islands,2021-04-01,4.0
Marshall Islands,2021-05-01,4.0
Marshall Islands,2021-06-01,4.0
Marshall Islands,2021-07-01,4.0
Mauritania,2021-01-01,14581.0
Mauritania,2021-02-01,16662.0
Mauritania,2021-03-01,17217.0
Mauritania,2021-04-01,17878.0
Mauritania,2021-05-01,18429.0
Mauritania,2021-06-01,19598.0
Mauritania,2021-07-01,20894.0
Mauritius,2021-01-01,527.0
Mauritius,2021-02-01,582.0
Mauritius,2021-03-01,619.0
Mauritius,2021-04-01,1039.0
Mauritius,2021-05-01,1211.0
Mauritius,2021-06-01,1399.0
Mauritius,2021-07-01,1898.0
Mexico,2021-01-01,1437185.0
Mexico,2021-02-01,1869708.0
Mexico,2021-03-01,2089281.0
Mexico,2021-04-01,2244268.0
Mexico,2021-05-01,2347780.0
Mexico,2021-06-01,2420659.0
Mexico,2021-07-01,2525350.0
Micronesia,2021-01-01,0.0
Micronesia,2021-02-01,1.0
Micronesia,2021-03-01,1.0
Micronesia,2021-04-01,1.0
Micronesia,2021-05-01,1.0
Micronesia,2021-06-01,1.0
Micronesia,2021-07-01,1.0
Moldova,2021-01-01,145258.0
Moldova,2021-02-01,160086.0
Moldova,2021-03-01,186447.0
Moldova,2021-04-01,231756.0
Moldova,2021-05-01,251160.0
Moldova,2021-06-01,255241.0
Moldova,2021-07-01,256816.0
Monaco,2021-01-01,885.0
Monaco,2021-02-01,1499.0
Monaco,2021-03-01,1965.0
Monaco,2021-04-01,2305.0
Monaco,2021-05-01,2457.0
Monaco,2021-06-01,2506.0
Monaco,2021-07-01,2580.0
Mongolia,2021-01-01,1242.0
Mongolia,2021-02-01,1832.0
Mongolia,2021-03-01,3000.0
Mongolia,2021-04-01,8841.0
Mongolia,2021-05-01,37285.0
Mongolia,2021-06-01,60372.0
Mongolia,2021-07-01,120339.0
Montenegro,2021-01-01,48589.0
Montenegro,2021-02-01,61972.0
Montenegro,2021-03-01,76283.0
Montenegro,2021-04-01,91573.0
Montenegro,2021-05-01,97517.0
Montenegro,2021-06-01,99652.0
Montenegro,2021-07-01,100272.0
Morocco,2021-01-01,440970.0
Morocco,2021-02-01,471438.0
Morocco,2021-03-01,483766.0
Morocco,2021-04-01,496676.0
Morocco,2021-05-01,511562.0
Morocco,2021-06-01,519610.0
Morocco,2021-07-01,532150.0
Mozambique,2021-01-01,18794.0
Mozambique,2021-02-01,39460.0
Mozambique,2021-03-01,59607.0
Mozambique,2021-04-01,67729.0
Mozambique,2021-05-01,69965.0
Mozambique,2021-06-01,70850.0
Mozambique,2021-07-01,77205.0
Namibia,2021-01-01,24545.0
Namibia,2021-02-01,34168.0
Namibia,2021-03-01,39033.0
Namibia,2021-04-01,44374.0
Namibia,2021-05-01,48654.0
Namibia,2021-06-01,55812.0
Namibia,2021-07-01,91208.0
Nepal,2021-01-01,261019.0
Nepal,2021-02-01,271118.0
Nepal,2021-03-01,274216.0
Nepal,2021-04-01,277461.0
Nepal,2021-05-01,328893.0
Nepal,2021-06-01,566587.0
Nepal,2021-07-01,640662.0
Netherlands,2021-01-01,816616.0
Netherlands,2021-02-01,995300.0
Netherlands,2021-03-01,1107347.0
Netherlands,2021-04-01,1301127.0
Netherlands,2021-05-01,1528753.0
Netherlands,2021-06-01,1679093.0
Netherlands,2021-07-01,1713576.0
New Zealand,2021-01-01,2162.0
New Zealand,2021-02-01,2307.0
New Zealand,2021-03-01,2382.0
New Zealand,2021-04-01,2501.0
New Zealand,2021-05-01,2618.0
New Zealand,2021-06-01,2680.0
New Zealand,2021-07-01,2743.0
Nicaragua,2021-01-01,6046.0
Nicaragua,2021-02-01,6253.0
Nicaragua,2021-03-01,6445.0
Nicaragua,2021-04-01,6677.0
Nicaragua,2021-05-01,6898.0
Nicaragua,2021-06-01,7481.0
Nicaragua,2021-07-01,8178.0
Niger,2021-01-01,3403.0
Niger,2021-02-01,4537.0
Niger,2021-03-01,4740.0
Niger,2021-04-01,5021.0
Niger,2021-05-01,5229.0
Niger,2021-06-01,5410.0
Niger,2021-07-01,5492.0
Nigeria,2021-01-01,88587.0
Nigeria,2021-02-01,131918.0
Nigeria,2021-03-01,156017.0
Nigeria,2021-04-01,162997.0
Nigeria,2021-05-01,165110.0
Nigeria,2021-06-01,166534.0
Nigeria,2021-07-01,167692.0
North Macedonia,2021-01-01,83743.0
North Macedonia,2021-02-01,92753.0
North Macedonia,2021-03-01,103020.0
North Macedonia,2021-04-01,131424.0
North Macedonia,2021-05-01,152581.0
North Macedonia,2021-06-01,155304.0
North Macedonia,2021-07-01,155689.0
Norway,2021-01-01,49803.0
Norway,2021-02-01,63262.0
Norway,2021-03-01,71735.0
Norway,2021-04-01,96770.0
Norway,2021-05-01,113259.0
Norway,2021-06-01,125576.0
Norway,2021-07-01,131509.0
Oman,2021-01-01,128867.0
Oman,2021-02-01,134524.0
Oman,2021-03-01,141808.0
Oman,2021-04-01,160018.0
Oman,2021-05-01,193253.0
Oman,2021-06-01,218271.0
Oman,2021-07-01,270504.0
Pakistan,2021-01-01,484362.0
Pakistan,2021-02-01,547648.0
Pakistan,2021-03-01,582528.0
Pakistan,2021-04-01,678165.0
Pakistan,2021-05-01,829933.0
Pakistan,2021-06-01,924667.0
Pakistan,2021-07-01,959685.0
Palau,2021-01-01,0.0
Palau,2021-02-01,0.0
Palau,2021-03-01,0.0
Palau,2021-04-01,0.0
Palau,2021-05-01,0.0
Palau,2021-06-01,0.0
Palau,2021-07-01,0.0
Panama,2021-01-01,249733.0
Panama,2021-02-01,321103.0
Panama,2021-03-01,341420.0
Panama,2021-04-01,355499.0
Panama,2021-05-01,364844.0
Panama,2021-06-01,378828.0
Panama,2021-07-01,404983.0
Papua New Guinea,2021-01-01,780.0
Papua New Guinea,2021-02-01,867.0
Papua New Guinea,2021-03-01,1365.0
Papua New Guinea,2021-04-01,6112.0
Papua New Guinea,2021-05-01,11119.0
Papua New Guinea,2021-06-01,15910.0
Papua New Guinea,2021-07-01,17098.0
Paraguay,2021-01-01,108349.0
Paraguay,2021-02-01,133781.0
Paraguay,2021-03-01,160448.0
Paraguay,2021-04-01,216278.0
Paraguay,2021-05-01,281023.0
Paraguay,2021-06-01,358244.0
Paraguay,2021-07-01,424998.0
Peru,2021-01-01,1015137.0
Peru,2021-02-01,1138239.0
Peru,2021-03-01,1329805.0
Peru,2021-04-01,1561723.0
Peru,2021-05-01,1799445.0
Peru,2021-06-01,1955469.0
Peru,2021-07-01,2057554.0
Philippines,2021-01-01,475820.0
Philippines,2021-02-01,527272.0
Philippines,2021-03-01,578381.0
Philippines,2021-04-01,756199.0
Philippines,2021-05-01,1046653.0
Philippines,2021-06-01,1235467.0
Philippines,2021-07-01,1418337.0
Poland,2021-01-01,1305774.0
Poland,2021-02-01,1515889.0
Poland,2021-03-01,1711772.0
Poland,2021-04-01,2356970.0
Poland,2021-05-01,2798617.0
Poland,2021-06-01,2872868.0
Poland,2021-07-01,2880010.0
Portugal,2021-01-01,420629.0
Portugal,2021-02-01,726321.0
Portugal,2021-03-01,804956.0
Portugal,2021-04-01,822314.0
Portugal,2021-05-01,836947.0
Portugal,2021-06-01,849538.0
Portugal,2021-07-01,882006.0
Qatar,2021-01-01,144042.0
Qatar,2021-02-01,151720.0
Qatar,2021-03-01,164137.0
Qatar,2021-04-01,180804.0
Qatar,2021-05-01,206302.0
Qatar,2021-06-01,217688.0
Qatar,2021-07-01,222217.0
Romania,2021-01-01,636201.0
Romania,2021-02-01,730056.0
Romania,2021-03-01,804090.0
Romania,2021-04-01,958918.0
Romania,2021-05-01,1056572.0
Romania,2021-06-01,1077978.0
Romania,2021-07-01,1080823.0
Russia,2021-01-01,3153960.0
Russia,2021-02-01,3825739.0
Russia,2021-03-01,4209850.0
Russia,2021-04-01,4503291.0
Russia,2021-05-01,4759902.0
Russia,2021-06-01,5022881.0
Russia,2021-07-01,5472722.0
Rwanda,2021-01-01,8460.0
Rwanda,2021-02-01,15459.0
Rwanda,2021-03-01,18986.0
Rwanda,2021-04-01,21918.0
Rwanda,2021-05-01,25225.0
Rwanda,2021-06-01,27023.0
Rwanda,2021-07-01,39914.0
Saint Kitts and Nevis,2021-01-01,32.0
Saint Kitts and Nevis,2021-02-01,38.0
Saint Kitts and Nevis,2021-03-01,41.0
Saint Kitts and Nevis,2021-04-01,44.0
Saint Kitts and Nevis,2021-05-01,45.0
Saint Kitts and Nevis,2021-06-01,73.0
Saint Kitts and Nevis,2021-07-01,457.0
Saint Lucia,2021-01-01,353.0
Saint Lucia,2021-02-01,1411.0
Saint Lucia,2021-03-01,3390.0
Saint Lucia,2021-04-01,4245.0
Saint Lucia,2021-05-01,4560.0
Saint Lucia,2021-06-01,5072.0
Saint Lucia,2021-07-01,5302.0
Saint Vincent and the Grenadines,2021-01-01,121.0
Saint Vincent and the Grenadines,2021-02-01,901.0
Saint Vincent and the Grenadines,2021-03-01,1628.0
Saint Vincent and the Grenadines,2021-04-01,1750.0
Saint Vincent and the Grenadines,2021-05-01,1864.0
Saint Vincent and the Grenadines,2021-06-01,2044.0
Saint Vincent and the Grenadines,2021-07-01,2227.0
Samoa,2021-01-01,2.0
Samoa,2021-02-01,2.0
Samoa,2021-03-01,3.0
Samoa,2021-04-01,3.0
Samoa,2021-05-01,3.0
Samoa,2021-06-01,3.0
Samoa,2021-07-01,3.0
San Marino,2021-01-01,2428.0
San Marino,2021-02-01,3025.0
San Marino,2021-03-01,3746.0
San Marino,2021-04-01,4730.0
San Marino,2021-05-01,5066.0
San Marino,2021-06-01,5090.0
San Marino,2021-07-01,5091.0
Sao Tome and Principe,2021-01-01,1022.0
Sao Tome and Principe,2021-02-01,1259.0
Sao Tome and Principe,2021-03-01,1828.0
Sao Tome and Principe,2021-04-01,2232.0
Sao Tome and Principe,2021-05-01,2302.0
Sao Tome and Principe,2021-06-01,2345.0
Sao Tome and Principe,2021-07-01,2369.0
Saudi Arabia,2021-01-01,362878.0
Saudi Arabia,2021-02-01,368329.0
Saudi Arabia,2021-03-01,377700.0
Saudi Arabia,2021-04-01,390597.0
Saudi Arabia,2021-05-01,418411.0
Saudi Arabia,2021-06-01,451687.0
Saudi Arabia,2021-07-01,486106.0
Senegal,2021-01-01,19364.0
Senegal,2021-02-01,26927.0
Senegal,2021-03-01,34732.0
Senegal,2021-04-01,38782.0
Senegal,2021-05-01,40388.0
Senegal,2021-06-01,41433.0
Senegal,2021-07-01,43268.0
Serbia,2021-01-01,339997.0
Serbia,2021-02-01,397002.0
Serbia,2021-03-01,462728.0
Serbia,2021-04-01,605406.0
Serbia,2021-05-01,690931.0
Serbia,2021-06-01,712702.0
Serbia,2021-07-01,716643.0
Seychelles,2021-01-01,256.0
Seychelles,2021-02-01,1223.0
Seychelles,2021-03-01,2688.0
Seychelles,2021-04-01,4135.0
Seychelles,2021-05-01,5873.0
Seychelles,2021-06-01,11621.0
Seychelles,2021-07-01,15579.0
Sierra Leone,2021-01-01,2635.0
Sierra Leone,2021-02-01,3634.0
Sierra Leone,2021-03-01,3887.0
Sierra Leone,2021-04-01,3981.0
Sierra Leone,2021-05-01,4057.0
Sierra Leone,2021-06-01,4148.0
Sierra Leone,2021-07-01,5652.0
Singapore,2021-01-01,58629.0
Singapore,2021-02-01,59565.0
Singapore,2021-03-01,59948.0
Singapore,2021-04-01,60407.0
Singapore,2021-05-01,61179.0
Singapore,2021-06-01,62069.0
Singapore,2021-07-01,62589.0
Slovakia,2021-01-01,184508.0
Slovakia,2021-02-01,250357.0
Slovakia,2021-03-01,308925.0
Slovakia,2021-04-01,362489.0
Slovakia,2021-05-01,382720.0
Slovakia,2021-06-01,389866.0
Slovakia,2021-07-01,391659.0
Slovenia,2021-01-01,123950.0
Slovenia,2021-02-01,166836.0
Slovenia,2021-03-01,190324.0
Slovenia,2021-04-01,216939.0
Slovenia,2021-05-01,241309.0
Slovenia,2021-06-01,254045.0
Slovenia,2021-07-01,257358.0
Solomon Islands,2021-01-01,17.0
Solomon Islands,2021-02-01,17.0
Solomon Islands,2021-03-01,18.0
Solomon Islands,2021-04-01,19.0
Solomon Islands,2021-05-01,20.0
Solomon Islands,2021-06-01,20.0
Solomon Islands,2021-07-01,20.0
Somalia,2021-01-01,4714.0
Somalia,2021-02-01,4784.0
Somalia,2021-03-01,7392.0
Somalia,2021-04-01,11499.0
Somalia,2021-05-01,13915.0
Somalia,2021-06-01,14667.0
Somalia,2021-07-01,14946.0
South Africa,2021-01-01,1073887.0
South Africa,2021-02-01,1456309.0
South Africa,2021-03-01,1513959.0
South Africa,2021-04-01,1549451.0
South Africa,2021-05-01,1582842.0
South Africa,2021-06-01,1669231.0
South Africa,2021-07-01,1995556.0
South Sudan,2021-01-01,3558.0
South Sudan,2021-02-01,3929.0
South Sudan,2021-03-01,8010.0
South Sudan,2021-04-01,10197.0
South Sudan,2021-05-01,10583.0
South Sudan,2021-06-01,10688.0
South Sudan,2021-07-01,10846.0
Spain,2021-01-01,1928265.0
Spain,2021-02-01,2822805.0
Spain,2021-03-01,3204531.0
Spain,2021-04-01,3291394.0
Spain,2021-05-01,3524077.0
Spain,2021-06-01,3682778.0
Spain,2021-07-01,3821305.0
Sri Lanka,2021-01-01,43856.0
Sri Lanka,2021-02-01,64983.0
Sri Lanka,2021-03-01,83552.0
Sri Lanka,2021-04-01,92917.0
Sri Lanka,2021-05-01,109862.0
Sri Lanka,2021-06-01,189241.0
Sri Lanka,2021-07-01,260972.0
Sudan,2021-01-01,25730.0
Sudan,2021-02-01,29449.0
Sudan,2021-03-01,30364.0
Sudan,2021-04-01,31833.0
Sudan,2021-05-01,33944.0
Sudan,2021-06-01,35512.0
Sudan,2021-07-01,36658.0
Summer Olympics 2020,2021-01-01,0.0
Summer Olympics 2020,2021-02-01,0.0
Summer Olympics 2020,2021-03-01,0.0
Summer Olympics 2020,2021-04-01,0.0
Summer Olympics 2020,2021-05-01,0.0
Summer Olympics 2020,2021-06-01,0.0
Summer Olympics 2020,2021-07-01,6.0
Suriname,2021-01-01,6277.0
Suriname,2021-02-01,8449.0
Suriname,2021-03-01,8933.0
Suriname,2021-04-01,9122.0
Suriname,2021-05-01,10428.0
Suriname,2021-06-01,15128.0
Suriname,2021-07-01,21936.0
Sweden,2021-01-01,437379.0
Sweden,2021-02-01,566957.0
Sweden,2021-03-01,657309.0
Sweden,2021-04-01,813191.0
Sweden,2021-05-01,973604.0
Sweden,2021-06-01,1068473.0
Sweden,2021-07-01,1090553.0
Switzerland,2021-01-01,452296.0
Switzerland,2021-02-01,525095.0
Switzerland,2021-03-01,557492.0
Switzerland,2021-04-01,603092.0
Switzerland,2021-05-01,659974.0
Switzerland,2021-06-01,695496.0
Switzerland,2021-07-01,703176.0
Syria,2021-01-01,11526.0
Syria,2021-02-01,14096.0
Syria,2021-03-01,15642.0
Syria,2021-04-01,19039.0
Syria,2021-05-01,22818.0
Syria,2021-06-01,24529.0
Syria,2021-07-01,25551.0
Taiwan*,2021-01-01,802.0
Taiwan*,2021-02-01,912.0
Taiwan*,2021-03-01,955.0
Taiwan*,2021-04-01,1036.0
Taiwan*,2021-05-01,1132.0
Taiwan*,2021-06-01,8842.0
Taiwan*,2021-07-01,14853.0
Tajikistan,2021-01-01,13296.0
Tajikistan,2021-02-01,13308.0
Tajikistan,2021-03-01,13308.0
Tajikistan,2021-04-01,13308.0
Tajikistan,2021-05-01,13308.0
Tajikistan,2021-06-01,13308.0
Tajikistan,2021-07-01,13523.0
Tanzania,2021-01-01,509.0
Tanzania,2021-02-01,509.0
Tanzania,2021-03-01,509.0
Tanzania,2021-04-01,509.0
Tanzania,2021-05-01,509.0
Tanzania,2021-06-01,509.0
Tanzania,2021-07-01,509.0
Thailand,2021-01-01,7379.0
Thailand,2021-02-01,20454.0
Thailand,2021-03-01,26031.0
Thailand,2021-04-01,28889.0
Thailand,2021-05-01,67044.0
Thailand,2021-06-01,162022.0
Thailand,2021-07-01,264834.0
Timor-Leste,2021-01-01,44.0
Timor-Leste,2021-02-01,70.0
Timor-Leste,2021-03-01,113.0
Timor-Leste,2021-04-01,643.0
Timor-Leste,2021-05-01,2276.0
Timor-Leste,2021-06-01,7161.0
Timor-Leste,2021-07-01,9278.0
Togo,2021-01-01,3662.0
Togo,2021-02-01,5092.0
Togo,2021-03-01,6933.0
Togo,2021-04-01,10654.0
Togo,2021-05-01,12992.0
Togo,2021-06-01,13481.0
Togo,2021-07-01,13962.0
Trinidad and Tobago,2021-01-01,7158.0
Trinidad and Tobago,2021-02-01,7566.0
Trinidad and Tobago,2021-03-01,7716.0
Trinidad and Tobago,2021-04-01,8072.0
Trinidad and Tobago,2021-05-01,11072.0
Trinidad and Tobago,2021-06-01,24314.0
Trinidad and Tobago,2021-07-01,33029.0
Tunisia,2021-01-01,140557.0
Tunisia,2021-02-01,210045.0
Tunisia,2021-03-01,233669.0
Tunisia,2021-04-01,255308.0
Tunisia,2021-05-01,310734.0
Tunisia,2021-06-01,346986.0
Tunisia,2021-07-01,426879.0
Turkey,2021-01-01,2220855.0
Turkey,2021-02-01,2485182.0
Turkey,2021-03-01,2711479.0
Turkey,2021-04-01,3357988.0
Turkey,2021-05-01,4849408.0
Turkey,2021-06-01,5256516.0
Turkey,2021-07-01,5430940.0
US,2021-01-01,20254160.0
US,2021-02-01,26384317.0
US,2021-03-01,28709536.0
US,2021-04-01,30544235.0
US,2021-05-01,32396252.0
US,2021-06-01,33290532.0
US,2021-07-01,33679433.0
Uganda,2021-01-01,35511.0
Uganda,2021-02-01,39606.0
Uganda,2021-03-01,40367.0
Uganda,2021-04-01,40889.0
Uganda,2021-05-01,41905.0
Uganda,2021-06-01,47761.0
Uganda,2021-07-01,81034.0
Ukraine,2021-01-01,1096855.0
Ukraine,2021-02-01,1263833.0
Ukraine,2021-03-01,1399934.0
Ukraine,2021-04-01,1742710.0
Ukraine,2021-05-01,2132742.0
Ukraine,2021-06-01,2263167.0
Ukraine,2021-07-01,2301221.0
United Arab Emirates,2021-01-01,209678.0
United Arab Emirates,2021-02-01,306339.0
United Arab Emirates,2021-03-01,394050.0
United Arab Emirates,2021-04-01,463759.0
United Arab Emirates,2021-05-01,521948.0
United Arab Emirates,2021-06-01,572804.0
United Arab Emirates,2021-07-01,634582.0
United Kingdom,2021-01-01,2549693.0
United Kingdom,2021-02-01,3846855.0
United Kingdom,2021-03-01,4194289.0
United Kingdom,2021-04-01,4364547.0
United Kingdom,2021-05-01,4434157.0
United Kingdom,2021-06-01,4506333.0
United Kingdom,2021-07-01,4844944.0
Uruguay,2021-01-01,19753.0
Uruguay,2021-02-01,42128.0
Uruguay,2021-03-01,58589.0
Uruguay,2021-04-01,108188.0
Uruguay,2021-05-01,200908.0
Uruguay,2021-06-01,298006.0
Uruguay,2021-07-01,370600.0
Uzbekistan,2021-01-01,77182.0
Uzbekistan,2021-02-01,78755.0
Uzbekistan,2021-03-01,79926.0
Uzbekistan,2021-04-01,83050.0
Uzbekistan,2021-05-01,91250.0
Uzbekistan,2021-06-01,100495.0
Uzbekistan,2021-07-01,111153.0
Vanuatu,2021-01-01,1.0
Vanuatu,2021-02-01,1.0
Vanuatu,2021-03-01,1.0
Vanuatu,2021-04-01,3.0
Vanuatu,2021-05-01,4.0
Vanuatu,2021-06-01,4.0
Vanuatu,2021-07-01,4.0
Venezuela,2021-01-01,113884.0
Venezuela,2021-02-01,127346.0
Venezuela,2021-03-01,139545.0
Venezuela,2021-04-01,161751.0
Venezuela,2021-05-01,198865.0
Venezuela,2021-06-01,235567.0
Venezuela,2021-07-01,274024.0
Vietnam,2021-01-01,1474.0
Vietnam,2021-02-01,1850.0
Vietnam,2021-03-01,2448.0
Vietnam,2021-04-01,2617.0
Vietnam,2021-05-01,2942.0
Vietnam,2021-06-01,7625.0
Vietnam,2021-07-01,17727.0
West Bank and Gaza,2021-01-01,139223.0
West Bank and Gaza,2021-02-01,159443.0
West Bank and Gaza,2021-03-01,185336.0
West Bank and Gaza,2021-04-01,244645.0
West Bank and Gaza,2021-05-01,296462.0
West Bank and Gaza,2021-06-01,308732.0
West Bank and Gaza,2021-07-01,314288.0
Yemen,2021-01-01,2101.0
Yemen,2021-02-01,2122.0
Yemen,2021-03-01,2310.0
Yemen,2021-04-01,4531.0
Yemen,2021-05-01,6325.0
Yemen,2021-06-01,6751.0
Yemen,2021-07-01,6923.0
Zambia,2021-01-01,20997.0
Zambia,2021-02-01,55042.0
Zambia,2021-03-01,79002.0
Zambia,2021-04-01,88549.0
Zambia,2021-05-01,91670.0
Zambia,2021-06-01,95821.0
Zambia,2021-07-01,157832.0
Zimbabwe,2021-01-01,14084.0
Zimbabwe,2021-02-01,33548.0
Zimbabwe,2021-03-01,36115.0
Zimbabwe,2021-04-01,36896.0
Zimbabwe,2021-05-01,38260.0
Zimbabwe,2021-06-01,38998.0
Zimbabwe,2021-07-01,51221.0
